2024-02-18 00:43:30.373 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:438  NettyClientSelector_TMROLE_1_1 [32m                [0;39m channel inactive: [id: 0x93076232, L:/192.168.188.1:54050 ! R:/192.168.188.1:8091]
2024-02-18 00:43:32.211 INFO  com.alibaba.nacos.common.remote.client            :580  com.alibaba.nacos.client.remote.worker [32m                [0;39m Close current connection 1708043331983_127.0.0.1_64032
2024-02-18 00:43:32.212 INFO  com.alibaba.nacos.common.remote.client            :580  com.alibaba.nacos.client.remote.worker [32m                [0;39m Close current connection 1708043331943_127.0.0.1_64031
2024-02-18 00:43:32.217 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [16a6216f-ea3a-4922-bc3c-58275ac3ea7e] Notify disconnected event to listeners
2024-02-18 00:43:32.218 WARN  com.alibaba.nacos.client.naming                   :84   com.alibaba.nacos.client.remote.worker [32m                [0;39m Grpc connection disconnect, mark to redo
2024-02-18 00:43:32.218 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [49b7ce97-596f-4d16-b28d-deb44ab1d96f_config-0] Notify disconnected event to listeners
2024-02-18 00:43:32.218 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :645  com.alibaba.nacos.client.remote.worker [32m                [0;39m [49b7ce97-596f-4d16-b28d-deb44ab1d96f_config-0] DisConnected,clear listen context...
2024-02-18 00:43:32.218 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [0594c61a-a2d3-4e28-9fba-a816994ce849_config-0] Notify disconnected event to listeners
2024-02-18 00:43:32.218 WARN  com.alibaba.nacos.client.naming                   :91   com.alibaba.nacos.client.remote.worker [32m                [0;39m mark to redo completed
2024-02-18 00:43:32.218 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :645  com.alibaba.nacos.client.remote.worker [32m                [0;39m [0594c61a-a2d3-4e28-9fba-a816994ce849_config-0] DisConnected,clear listen context...
2024-02-18 00:43:32.218 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [16a6216f-ea3a-4922-bc3c-58275ac3ea7e] Notify connected event to listeners.
2024-02-18 00:43:32.219 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [49b7ce97-596f-4d16-b28d-deb44ab1d96f_config-0] Notify connected event to listeners.
2024-02-18 00:43:32.219 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [0594c61a-a2d3-4e28-9fba-a816994ce849_config-0] Notify connected event to listeners.
2024-02-18 00:43:32.219 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Success to connect a server [127.0.0.1:8848], connectionId = 1708188212097_127.0.0.1_52852
2024-02-18 00:43:32.219 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Abandon prev connection, server is 127.0.0.1:8848, connectionId is 1707995182899_127.0.0.1_59482
2024-02-18 00:43:32.219 INFO  com.alibaba.nacos.common.remote.client            :580  com.alibaba.nacos.client.remote.worker [32m                [0;39m Close current connection 1707995182899_127.0.0.1_59482
2024-02-18 00:43:32.219 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :638  com.alibaba.nacos.client.remote.worker [32m                [0;39m [49b7ce97-596f-4d16-b28d-deb44ab1d96f_config-0] Connected,notify listen context...
2024-02-18 00:43:32.222 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Notify disconnected event to listeners
2024-02-18 00:43:32.222 WARN  com.alibaba.nacos.client.naming                   :84   com.alibaba.nacos.client.remote.worker [32m                [0;39m Grpc connection disconnect, mark to redo
2024-02-18 00:43:32.218 INFO  com.alibaba.nacos.client.naming                   :78   com.alibaba.nacos.client.remote.worker [32m                [0;39m Grpc connection connect
2024-02-18 00:43:32.219 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :638  com.alibaba.nacos.client.remote.worker [32m                [0;39m [0594c61a-a2d3-4e28-9fba-a816994ce849_config-0] Connected,notify listen context...
2024-02-18 00:43:32.225 WARN  com.alibaba.nacos.client.naming                   :91   com.alibaba.nacos.client.remote.worker [32m                [0;39m mark to redo completed
2024-02-18 00:43:32.225 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Notify connected event to listeners.
2024-02-18 00:43:32.225 INFO  com.alibaba.nacos.client.naming                   :78   com.alibaba.nacos.client.remote.worker [32m                [0;39m Grpc connection connect
2024-02-18 00:43:33.005 INFO  com.alibaba.nacos.client.naming                   :73   com.alibaba.nacos.client.naming.grpc.redo.0 [32m                [0;39m Redo instance operation REGISTER for DEFAULT_GROUP@@business
2024-02-18 00:43:33.309 INFO  com.alibaba.nacos.client.naming                   :121  com.alibaba.nacos.client.naming.grpc.redo.0 [32m                [0;39m Redo subscriber operation REGISTER for SEATA_GROUP@@seata-server#default
2024-02-18 00:45:32.386 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13034 [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Receive server push request, request = NotifySubscriberRequest, requestId = 106
2024-02-18 00:45:32.396 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:438  NettyClientSelector_RMROLE_1_1 [32m                [0;39m channel inactive: [id: 0x2132eab9, L:/192.168.188.1:52854 ! R:/192.168.188.1:8091]
2024-02-18 00:45:32.396 INFO  io.seata.core.rpc.netty.NettyClientChannelManager :133  NettyClientSelector_RMROLE_1_1 [32m                [0;39m return to pool, rm channel:[id: 0x2132eab9, L:/192.168.188.1:52854 ! R:/192.168.188.1:8091]
2024-02-18 00:45:32.396 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :133  NettyClientSelector_RMROLE_1_1 [32m                [0;39m channel valid false,channel:[id: 0x2132eab9, L:/192.168.188.1:52854 ! R:/192.168.188.1:8091]
2024-02-18 00:45:32.396 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :120  NettyClientSelector_RMROLE_1_1 [32m                [0;39m will destroy channel:[id: 0x2132eab9, L:/192.168.188.1:52854 ! R:/192.168.188.1:8091]
2024-02-18 00:45:32.396 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  NettyClientSelector_RMROLE_1_1 [32m                [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x2132eab9, L:/192.168.188.1:52854 ! R:/192.168.188.1:8091]) will closed
2024-02-18 00:45:32.397 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  NettyClientSelector_RMROLE_1_1 [32m                [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x2132eab9, L:/192.168.188.1:52854 ! R:/192.168.188.1:8091]) will closed
2024-02-18 00:45:32.402 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:438  NettyClientSelector_TMROLE_1_1 [32m                [0;39m channel inactive: [id: 0xa635c496, L:/192.168.188.1:52849 ! R:/192.168.188.1:8091]
2024-02-18 00:45:32.402 INFO  io.seata.core.rpc.netty.NettyClientChannelManager :133  NettyClientSelector_TMROLE_1_1 [32m                [0;39m return to pool, rm channel:[id: 0xa635c496, L:/192.168.188.1:52849 ! R:/192.168.188.1:8091]
2024-02-18 00:45:32.402 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :133  NettyClientSelector_TMROLE_1_1 [32m                [0;39m channel valid false,channel:[id: 0xa635c496, L:/192.168.188.1:52849 ! R:/192.168.188.1:8091]
2024-02-18 00:45:32.402 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :120  NettyClientSelector_TMROLE_1_1 [32m                [0;39m will destroy channel:[id: 0xa635c496, L:/192.168.188.1:52849 ! R:/192.168.188.1:8091]
2024-02-18 00:45:32.403 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  NettyClientSelector_TMROLE_1_1 [32m                [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xa635c496, L:/192.168.188.1:52849 ! R:/192.168.188.1:8091]) will closed
2024-02-18 00:45:32.403 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  NettyClientSelector_TMROLE_1_1 [32m                [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xa635c496, L:/192.168.188.1:52849 ! R:/192.168.188.1:8091]) will closed
2024-02-18 00:45:32.405 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13034 [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Ack server push request, request = NotifySubscriberRequest, requestId = 106
2024-02-18 00:45:32.813 INFO  io.seata.core.rpc.netty.NettyClientChannelManager :108  timeoutChecker_2_1 [32m                [0;39m will connect to 192.168.188.1:8091
2024-02-18 00:45:32.814 INFO  io.seata.core.rpc.netty.RmNettyRemotingClient     :276  timeoutChecker_2_1 [32m                [0;39m RM will register :jdbc:mysql://127.0.0.1:3306/train_business
2024-02-18 00:45:32.814 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :56   timeoutChecker_2_1 [32m                [0;39m NettyPool create channel to transactionRole:RMROLE,address:192.168.188.1:8091,msg:< RegisterRMRequest{resourceIds='jdbc:mysql://127.0.0.1:3306/train_business', applicationId='business', transactionServiceGroup='train-group'} >
2024-02-18 00:45:32.826 INFO  io.seata.core.rpc.netty.RmNettyRemotingClient     :177  timeoutChecker_2_1 [32m                [0;39m register RM success. client version:1.6.1, server version:1.6.1,channel:[id: 0xeb09ca28, L:/192.168.188.1:52898 - R:/192.168.188.1:8091]
2024-02-18 00:45:32.827 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :81   timeoutChecker_2_1 [32m                [0;39m register success, cost 12 ms, version:1.6.1,role:RMROLE,channel:[id: 0xeb09ca28, L:/192.168.188.1:52898 - R:/192.168.188.1:8091]
2024-02-18 00:45:32.941 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13035 [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Receive server push request, request = NotifySubscriberRequest, requestId = 107
2024-02-18 00:45:32.945 INFO  com.alibaba.nacos.client.naming                   :247  nacos-grpc-client-executor-127.0.0.1-13035 [32m                [0;39m modified ips(1) service: SEATA_GROUP@@seata-server@@default -> [{"instanceId":"192.168.188.1#8091#default#SEATA_GROUP@@seata-server","ip":"192.168.188.1","port":8091,"weight":1.0,"healthy":false,"enabled":true,"ephemeral":true,"clusterName":"default","serviceName":"SEATA_GROUP@@seata-server","metadata":{},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"instanceIdGenerator":"simple","ipDeleteTimeout":30000}]
2024-02-18 00:45:32.945 INFO  com.alibaba.nacos.client.naming                   :169  nacos-grpc-client-executor-127.0.0.1-13035 [32m                [0;39m current ips:(1) service: SEATA_GROUP@@seata-server@@default -> [{"instanceId":"192.168.188.1#8091#default#SEATA_GROUP@@seata-server","ip":"192.168.188.1","port":8091,"weight":1.0,"healthy":false,"enabled":true,"ephemeral":true,"clusterName":"default","serviceName":"SEATA_GROUP@@seata-server","metadata":{},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"instanceIdGenerator":"simple","ipDeleteTimeout":30000}]
2024-02-18 00:45:32.959 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13035 [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Ack server push request, request = NotifySubscriberRequest, requestId = 107
2024-02-18 05:28:27.257 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:438  NettyClientSelector_RMROLE_1_1 [32m                [0;39m channel inactive: [id: 0xeb09ca28, L:/192.168.188.1:52898 ! R:/192.168.188.1:8091]
2024-02-18 05:28:27.257 INFO  io.seata.core.rpc.netty.NettyClientChannelManager :133  NettyClientSelector_RMROLE_1_1 [32m                [0;39m return to pool, rm channel:[id: 0xeb09ca28, L:/192.168.188.1:52898 ! R:/192.168.188.1:8091]
2024-02-18 05:28:27.257 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :133  NettyClientSelector_RMROLE_1_1 [32m                [0;39m channel valid false,channel:[id: 0xeb09ca28, L:/192.168.188.1:52898 ! R:/192.168.188.1:8091]
2024-02-18 05:28:27.257 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :120  NettyClientSelector_RMROLE_1_1 [32m                [0;39m will destroy channel:[id: 0xeb09ca28, L:/192.168.188.1:52898 ! R:/192.168.188.1:8091]
2024-02-18 05:28:27.257 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  NettyClientSelector_RMROLE_1_1 [32m                [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xeb09ca28, L:/192.168.188.1:52898 ! R:/192.168.188.1:8091]) will closed
2024-02-18 05:28:27.257 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  NettyClientSelector_RMROLE_1_1 [32m                [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xeb09ca28, L:/192.168.188.1:52898 ! R:/192.168.188.1:8091]) will closed
2024-02-18 05:28:27.259 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13036 [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Receive server push request, request = ClientDetectionRequest, requestId = 111
2024-02-18 05:28:27.261 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13036 [32m                [0;39m [40233366-66ac-4a5a-80c2-a97de7b5746c] Ack server push request, request = ClientDetectionRequest, requestId = 111
2024-02-18 05:28:27.313 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13046 [32m                [0;39m [16a6216f-ea3a-4922-bc3c-58275ac3ea7e] Receive server push request, request = ClientDetectionRequest, requestId = 114
2024-02-18 05:28:27.313 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13046 [32m                [0;39m [16a6216f-ea3a-4922-bc3c-58275ac3ea7e] Ack server push request, request = ClientDetectionRequest, requestId = 114
2024-02-18 05:28:27.385 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13057 [32m                [0;39m [0594c61a-a2d3-4e28-9fba-a816994ce849_config-0] Receive server push request, request = ClientDetectionRequest, requestId = 110
2024-02-18 05:28:27.387 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13057 [32m                [0;39m [0594c61a-a2d3-4e28-9fba-a816994ce849_config-0] Ack server push request, request = ClientDetectionRequest, requestId = 110
2024-02-18 05:28:27.428 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13053 [32m                [0;39m [49b7ce97-596f-4d16-b28d-deb44ab1d96f_config-0] Receive server push request, request = ClientDetectionRequest, requestId = 112
2024-02-18 05:28:27.456 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-13053 [32m                [0;39m [49b7ce97-596f-4d16-b28d-deb44ab1d96f_config-0] Ack server push request, request = ClientDetectionRequest, requestId = 112
2024-02-18 05:28:27.851 ERROR io.seata.core.rpc.netty.NettyClientChannelManager :188  timeoutChecker_1_1 [32m                [0;39m no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
2024-02-18 05:28:27.852 ERROR io.seata.core.rpc.netty.NettyClientChannelManager :188  timeoutChecker_1_1 [32m                [0;39m no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
2024-02-18 05:28:27.853 ERROR io.seata.core.rpc.netty.NettyClientChannelManager :188  timeoutChecker_1_1 [32m                [0;39m no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
2024-02-18 05:28:27.876 ERROR io.seata.core.rpc.netty.NettyClientChannelManager :188  timeoutChecker_1_1 [32m                [0;39m no available service found in cluster 'default', please make sure registry config correct and keep your seata server running
