2023-11-20 19:40:56.970 INFO  com.alibaba.nacos.client.env.SearchableProperties :197  restartedMain [32m                [0;39m properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-11-20 19:41:00.455 INFO  com.alibaba.nacos.client.env.SearchableProperties :197  restartedMain [32m                [0;39m properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-11-20 19:41:00.456 INFO  com.alibaba.nacos.client.naming                   :61   restartedMain [32m                [0;39m initializer namespace from System Property : null
2023-11-20 19:41:00.456 INFO  com.alibaba.nacos.client.naming                   :65   restartedMain [32m                [0;39m initializer namespace from System Environment :null
2023-11-20 19:41:00.456 INFO  com.alibaba.nacos.client.naming                   :72   restartedMain [32m                [0;39m initializer namespace from System Property :train
2023-11-20 19:41:00.462 INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager   :56   restartedMain [32m                [0;39m [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2023-11-20 19:41:00.463 INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager   :56   restartedMain [32m                [0;39m [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2023-11-20 19:41:00.465 INFO  com.alibaba.nacos.common.remote.client            :94   restartedMain [32m                [0;39m [RpcClientFactory] create a new rpc client of fc10c352-d7d1-480c-8dd6-b8c7272ab054
2023-11-20 19:41:00.468 INFO  com.alibaba.nacos.common.remote.client            :60   restartedMain [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2023-11-20 19:41:00.468 INFO  com.alibaba.nacos.common.remote.client            :60   restartedMain [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2023-11-20 19:41:00.469 INFO  com.alibaba.nacos.common.remote.client            :60   restartedMain [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2023-11-20 19:41:00.469 INFO  com.alibaba.nacos.common.remote.client            :60   restartedMain [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2023-11-20 19:41:00.584 INFO  com.alibaba.nacos.common.remote.client            :60   restartedMain [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1700480460475_127.0.0.1_57103
2023-11-20 19:41:00.585 INFO  com.alibaba.nacos.common.remote.client            :60   restartedMain [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-11-20 19:41:00.585 INFO  com.alibaba.nacos.common.remote.client            :60   com.alibaba.nacos.client.remote.worker [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Notify connected event to listeners.
2023-11-20 19:41:00.585 INFO  com.alibaba.nacos.client.naming                   :78   com.alibaba.nacos.client.remote.worker [32m                [0;39m Grpc connection connect
2023-11-20 19:41:00.586 INFO  com.alibaba.nacos.common.remote.client            :60   restartedMain [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$607/0x000000080104dd18
2023-11-20 19:41:00.588 INFO  com.alibaba.nacos.client.naming                   :120  restartedMain [32m                [0;39m [REGISTER-SERVICE] train registering service gateway with instance Instance{instanceId='null', ip='192.168.188.1', port=8000, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
2023-11-20 19:41:00.605 INFO  c.a.cloud.nacos.registry.NacosServiceRegistry     :76   restartedMain [32m                [0;39m nacos registry, DEFAULT_GROUP gateway 192.168.188.1:8000 register finished
2023-11-20 19:41:00.685 INFO  c.example.train.gateway.config.GateWayApplication :57   restartedMain [32m                [0;39m Started GateWayApplication in 4.219 seconds (process running for 5.118)
2023-11-20 19:41:00.690 INFO  com.alibaba.nacos.client.config.impl.CacheData    :67   restartedMain [32m                [0;39m nacos.cache.data.init.snapshot = true 
2023-11-20 19:41:00.692 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :379  restartedMain [32m                [0;39m [fixed-127.0.0.1_8848] [subscribe] gateway.properties+DEFAULT_GROUP
2023-11-20 19:41:00.702 INFO  com.alibaba.nacos.client.config.impl.CacheData    :197  restartedMain [32m                [0;39m [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=gateway.properties, group=DEFAULT_GROUP, cnt=1
2023-11-20 19:41:00.702 INFO  c.a.cloud.nacos.refresh.NacosContextRefresher     :129  restartedMain [32m                [0;39m [Nacos Config] Listening config: dataId=gateway.properties, group=DEFAULT_GROUP
2023-11-20 19:41:00.703 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :379  restartedMain [32m                [0;39m [fixed-127.0.0.1_8848] [subscribe] gateway+DEFAULT_GROUP
2023-11-20 19:41:00.703 INFO  com.alibaba.nacos.client.config.impl.CacheData    :197  restartedMain [32m                [0;39m [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=gateway, group=DEFAULT_GROUP, cnt=1
2023-11-20 19:41:00.703 INFO  c.a.cloud.nacos.refresh.NacosContextRefresher     :129  restartedMain [32m                [0;39m [Nacos Config] Listening config: dataId=gateway, group=DEFAULT_GROUP
2023-11-20 19:41:00.704 INFO  c.example.train.gateway.config.GateWayApplication :19   restartedMain [32m                [0;39m 启动成功!!!
2023-11-20 19:41:00.706 INFO  c.example.train.gateway.config.GateWayApplication :20   restartedMain [32m                [0;39m 网关地址:	http://127.0.0.1:8000
2023-11-20 19:48:49.658 INFO  c.example.train.gateway.config.LoginMemberFilter  :29   reactor-http-nio-2 [32m                [0;39m 不需要登录验证：/business/admin/sk-token/query-list
2023-11-20 19:48:49.726 INFO  com.alibaba.nacos.client.naming                   :167  boundedElastic-1 [32m                [0;39m [SUBSCRIBE-SERVICE] service:business, group:DEFAULT_GROUP, clusters: 
2023-11-20 19:48:49.757 INFO  com.alibaba.nacos.client.naming                   :184  boundedElastic-1 [32m                [0;39m init new ips(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:48:49.758 INFO  com.alibaba.nacos.client.naming                   :169  boundedElastic-1 [32m                [0;39m current ips:(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:48:50.456 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-108 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Receive server push request, request = NotifySubscriberRequest, requestId = 1
2023-11-20 19:48:50.456 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-108 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Ack server push request, request = NotifySubscriberRequest, requestId = 1
2023-11-20 19:49:00.926 INFO  c.example.train.gateway.config.LoginMemberFilter  :29   reactor-http-nio-2 [32m                [0;39m 不需要登录验证：/business/admin/sk-token/query-list
2023-11-20 19:49:20.010 INFO  c.example.train.gateway.config.LoginMemberFilter  :29   reactor-http-nio-2 [32m                [0;39m 不需要登录验证：/business/admin/sk-token/query-list
2023-11-20 19:49:24.197 INFO  c.example.train.gateway.config.LoginMemberFilter  :29   reactor-http-nio-2 [32m                [0;39m 不需要登录验证：/business/admin/confirm-order/query-list
2023-11-20 19:49:29.157 INFO  c.example.train.gateway.config.LoginMemberFilter  :29   reactor-http-nio-2 [32m                [0;39m 不需要登录验证：/business/admin/sk-token/query-list
2023-11-20 19:50:55.382 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-133 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Receive server push request, request = NotifySubscriberRequest, requestId = 2
2023-11-20 19:50:55.385 INFO  com.alibaba.nacos.client.naming                   :241  nacos-grpc-client-executor-127.0.0.1-133 [32m                [0;39m removed ips(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:50:55.385 INFO  com.alibaba.nacos.client.naming                   :169  nacos-grpc-client-executor-127.0.0.1-133 [32m                [0;39m current ips:(0) service: DEFAULT_GROUP@@business -> []
2023-11-20 19:50:55.394 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-133 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Ack server push request, request = NotifySubscriberRequest, requestId = 2
2023-11-20 19:50:57.886 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-134 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Receive server push request, request = NotifySubscriberRequest, requestId = 3
2023-11-20 19:50:57.886 INFO  com.alibaba.nacos.client.naming                   :235  nacos-grpc-client-executor-127.0.0.1-134 [32m                [0;39m new ips(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:50:57.887 INFO  com.alibaba.nacos.client.naming                   :169  nacos-grpc-client-executor-127.0.0.1-134 [32m                [0;39m current ips:(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:50:57.896 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-134 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Ack server push request, request = NotifySubscriberRequest, requestId = 3
2023-11-20 19:52:41.910 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-154 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Receive server push request, request = NotifySubscriberRequest, requestId = 5
2023-11-20 19:52:41.911 INFO  com.alibaba.nacos.client.naming                   :241  nacos-grpc-client-executor-127.0.0.1-154 [32m                [0;39m removed ips(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:52:41.911 INFO  com.alibaba.nacos.client.naming                   :169  nacos-grpc-client-executor-127.0.0.1-154 [32m                [0;39m current ips:(0) service: DEFAULT_GROUP@@business -> []
2023-11-20 19:52:41.919 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-154 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Ack server push request, request = NotifySubscriberRequest, requestId = 5
2023-11-20 19:52:44.095 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-155 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Receive server push request, request = NotifySubscriberRequest, requestId = 6
2023-11-20 19:52:44.096 INFO  com.alibaba.nacos.client.naming                   :235  nacos-grpc-client-executor-127.0.0.1-155 [32m                [0;39m new ips(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:52:44.096 INFO  com.alibaba.nacos.client.naming                   :169  nacos-grpc-client-executor-127.0.0.1-155 [32m                [0;39m current ips:(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:52:44.106 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-155 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Ack server push request, request = NotifySubscriberRequest, requestId = 6
2023-11-20 19:55:47.380 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-191 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Receive server push request, request = NotifySubscriberRequest, requestId = 7
2023-11-20 19:55:47.381 INFO  com.alibaba.nacos.client.naming                   :241  nacos-grpc-client-executor-127.0.0.1-191 [32m                [0;39m removed ips(1) service: DEFAULT_GROUP@@business -> [{"ip":"192.168.188.1","port":8002,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@business","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2023-11-20 19:55:47.381 INFO  com.alibaba.nacos.client.naming                   :169  nacos-grpc-client-executor-127.0.0.1-191 [32m                [0;39m current ips:(0) service: DEFAULT_GROUP@@business -> []
2023-11-20 19:55:47.390 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-127.0.0.1-191 [32m                [0;39m [fc10c352-d7d1-480c-8dd6-b8c7272ab054] Ack server push request, request = NotifySubscriberRequest, requestId = 7
2023-11-20 19:56:07.708 INFO  com.alibaba.nacos.client.env.SearchableProperties :197  restartedMain [32m                [0;39m properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-11-20 19:56:07.710 WARN  com.alibaba.nacos.client.logging.NacosLogging     :64   restartedMain [32m                [0;39m Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-11-20 19:56:07.713 WARN  com.alibaba.nacos.client.logging.NacosLogging     :64   restartedMain [32m                [0;39m Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-11-20 19:56:07.716 INFO  org.hibernate.validator.internal.util.Version     :21   background-preinit [32m                [0;39m HV000001: Hibernate Validator 8.0.1.Final
2023-11-20 19:56:07.780 INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor :250  restartedMain [32m                [0;39m Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-20 19:56:08.025 WARN  com.alibaba.nacos.client.logging.NacosLogging     :64   restartedMain [32m                [0;39m Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
