2023-10-30 18:58:51.766 INFO  org.hibernate.validator.internal.util.Version     :21   background-preinit [32m                [0;39m HV000001: Hibernate Validator 8.0.1.Final
2023-10-30 20:50:45.966 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:50:46.013 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:50:46.014 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:50:46.015 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:50:46.015 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:50:49.845 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:50:49.845 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:50:49.846 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:50:49.846 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:50:49.859 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:50:49.860 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:50:49.860 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:50:49.861 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:50:56.491 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/member/passenger/query-list
2023-10-30 20:50:56.492 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:50:56.492 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:50:56.492 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:50:57.185 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:50:57.185 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:50:57.186 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:50:57.186 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:50:57.194 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:50:57.194 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:50:57.195 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:50:57.195 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:51:02.069 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-30 20:51:02.070 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-4 [32m                [0;39m 不需要登录验证：/business/admin/daily-train-ticket/query-list
2023-10-30 20:51:02.085 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-30 20:51:05.142 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-4 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:51:05.142 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-4 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:51:05.142 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-4 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:51:05.144 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-4 [32m                [0;39m token有效，放行该请求
2023-10-30 20:51:05.154 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-4 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:51:05.154 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-4 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:51:05.154 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-4 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:51:05.155 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-4 [32m                [0;39m token有效，放行该请求
2023-10-30 20:51:18.637 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-4 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:51:18.637 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-4 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:51:18.638 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-4 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:51:18.638 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-4 [32m                [0;39m token有效，放行该请求
2023-10-30 20:51:18.648 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:51:18.649 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:51:18.649 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:51:18.649 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:51:56.190 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:51:56.190 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:51:56.190 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:51:56.190 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:51:56.201 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:51:56.201 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:51:56.202 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:51:56.202 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:52:13.644 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:52:13.645 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:52:13.645 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:52:13.646 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:52:13.660 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:52:13.660 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:52:13.660 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:52:13.660 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:52:21.103 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:52:21.103 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:52:21.103 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:52:21.103 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:52:21.117 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:52:21.117 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:52:21.118 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:52:21.118 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:53:05.204 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:53:05.204 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:53:05.205 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:53:05.205 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:53:05.217 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:53:05.218 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:53:05.218 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:53:05.218 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:56:39.492 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:56:39.492 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:56:39.493 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:56:39.493 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:56:39.506 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:56:39.506 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:56:39.506 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:56:39.507 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-30 20:56:48.647 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-30 20:56:48.651 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/daily-train-ticket/query-list
2023-10-30 20:56:48.661 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-30 20:56:51.563 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/daily-train/query-list
2023-10-30 20:56:56.209 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/daily-train/gen-daily/2023-10-30
2023-10-30 20:56:56.391 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/daily-train/query-list
2023-10-30 20:56:58.370 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/daily-train/query-list
2023-10-30 20:57:00.352 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/daily-train-ticket/query-list
2023-10-30 20:57:00.352 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-30 20:57:00.364 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-30 20:57:03.106 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-30 20:57:03.106 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/daily-train-ticket/query-list
2023-10-30 20:57:03.121 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-7 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-30 20:57:04.929 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-7 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:57:04.930 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-7 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:57:04.930 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-7 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:57:04.931 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-7 [32m                [0;39m token有效，放行该请求
2023-10-30 20:57:04.940 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-7 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:57:04.940 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-7 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:57:04.940 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-7 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:57:04.942 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-7 [32m                [0;39m token有效，放行该请求
2023-10-30 20:57:06.042 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-7 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:57:06.042 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-7 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:57:06.042 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-7 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:57:06.042 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-7 [32m                [0;39m token有效，放行该请求
2023-10-30 20:57:06.057 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-7 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-30 20:57:06.058 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-7 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg2NjgwNDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODc1NDQ0MCwiaWF0IjoxNjk4NjY4MDQwfQ.duwwwKGYAkgwrPGuPW1TQ9NZSCbHG8vUKK6Mu9VoB_s
2023-10-30 20:57:06.058 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-7 [32m                [0;39m JWT token校验结果：true
2023-10-30 20:57:06.059 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-7 [32m                [0;39m token有效，放行该请求
